,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
6808028,12,29,1,1432,1424,1601,1556,9.0,799.0,5131.0,89,92,68,0,8,37.0,48.0,370,8,13,0,0,0,0,0
3406866,6,20,5,2101,2035,2200,2140,11.0,4261.0,3631.0,59,65,41,1,26,210.0,94.0,273,3,15,9,0,0,0,11
6121182,11,20,4,1713,1526,1850,1657,14.0,6388.0,5083.0,97,91,70,1,107,93.0,258.0,451,13,14,6,0,6,0,101
3532924,6,20,5,1830,1821,1928,1918,3.0,99.0,1179.0,58,57,42,0,9,16.0,98.0,261,4,12,0,0,0,0,0
101880,1,23,3,1731,1705,1921,1823,18.0,7460.0,614.0,110,78,74,1,26,259.0,157.0,337,20,16,0,0,32,0,26
450689,1,2,3,1404,1339,1506,1449,12.0,1626.0,1259.0,62,70,38,1,25,290.0,87.0,207,13,11,0,0,0,0,17
5373019,9,6,6,1257,1210,1523,1447,6.0,172.0,1619.0,146,157,118,1,47,177.0,150.0,944,16,12,0,0,0,0,36
970271,2,25,1,1327,1315,1536,1535,11.0,3351.0,4490.0,129,140,105,0,12,296.0,81.0,626,9,15,0,0,0,0,0
2886040,5,3,6,1026,955,1258,1230,1.0,1037.0,1100.0,272,275,255,1,31,210.0,263.0,1829,3,14,28,0,0,0,0
1913034,4,29,2,1215,1125,1425,1307,18.0,2944.0,487.0,130,102,91,1,50,87.0,96.0,487,14,25,0,0,28,0,50
2686175,5,1,4,626,620,747,745,17.0,2281.0,4793.0,81,85,66,0,6,204.0,270.0,371,4,11,0,0,0,0,0
315523,1,25,5,1621,1435,1747,1556,6.0,1672.0,1598.0,86,81,49,1,106,63.0,18.0,227,9,28,2,0,10,0,99
4576989,8,27,3,1600,1520,1736,1658,7.0,4817.0,3972.0,96,98,65,1,40,18.0,273.0,445,4,27,38,0,0,0,0
6529056,12,23,2,1511,1505,1623,1615,17.0,2275.0,1880.0,72,70,52,0,6,48.0,232.0,328,9,11,0,0,0,0,0
1099475,2,27,3,1317,1300,1525,1530,1.0,2320.0,2054.0,128,150,104,0,17,210.0,81.0,802,8,16,0,0,0,0,0
4549724,8,26,2,1507,1455,1653,1656,6.0,862.0,3085.0,106,121,83,0,12,18.0,104.0,581,4,19,0,0,0,0,0
221428,1,5,6,1359,1320,1555,1511,15.0,115.0,1432.0,116,111,97,1,39,216.0,258.0,550,7,12,0,0,44,0,0
672483,2,23,6,911,850,921,905,17.0,61.0,4235.0,70,75,58,1,21,64.0,35.0,338,4,8,0,16,0,0,0
4467412,8,17,7,2004,1813,2148,1956,15.0,405.0,2727.0,164,163,136,1,111,80.0,257.0,1024,7,21,6,0,1,0,105
5123222,9,23,2,2011,1955,2115,2111,6.0,1263.0,1572.0,124,136,99,0,16,267.0,257.0,689,7,18,0,0,0,0,0
2854231,5,22,4,1107,900,1349,1135,0.0,4783.0,49.0,102,95,71,1,127,175.0,140.0,451,7,24,0,0,7,0,127
297385,1,1,2,1647,1615,1956,1920,17.0,1078.0,4210.0,189,185,168,1,32,219.0,247.0,992,4,17,0,0,4,0,32
2566771,5,7,3,1708,1525,1815,1637,14.0,5695.0,1122.0,67,72,53,1,103,252.0,263.0,234,5,9,98,0,0,0,0
1649317,3,21,5,1028,1011,1338,1310,0.0,5682.0,52.0,130,119,84,1,17,199.0,256.0,603,6,40,0,0,11,0,17
6103024,11,14,5,1727,1630,1921,1808,14.0,5465.0,2804.0,114,98,101,1,57,183.0,258.0,329,5,8,6,0,16,0,51
1140990,2,2,6,1041,1030,1332,1329,5.0,698.0,623.0,171,179,156,0,11,96.0,104.0,1065,4,11,0,0,0,0,0
3032275,6,13,5,1821,1740,1956,1910,17.0,2729.0,1962.0,155,150,139,1,41,233.0,179.0,842,8,8,21,0,5,0,20
4265308,8,12,2,2145,2135,2259,2300,17.0,1938.0,3858.0,134,145,122,0,10,185.0,179.0,838,5,7,0,0,0,0,0
5791040,10,11,6,1519,1510,1803,1758,12.0,753.0,2788.0,104,108,67,0,9,199.0,87.0,528,16,21,0,0,0,0,0
2777335,5,30,5,1319,1235,1449,1405,11.0,3441.0,4718.0,90,90,76,1,44,175.0,76.0,461,3,11,10,0,0,0,34
575977,1,17,4,951,920,1101,1029,5.0,621.0,241.0,70,69,45,1,31,136.0,200.0,305,5,20,0,0,1,0,31
4788685,8,16,6,1535,1525,1834,1828,4.0,743.0,2361.0,179,183,156,0,10,266.0,177.0,1189,10,13,0,0,0,0,0
1173993,2,13,3,1812,1756,2030,2006,6.0,1691.0,5282.0,78,70,56,1,16,296.0,18.0,264,8,14,0,0,8,0,16
5832435,10,6,1,1014,945,1127,1055,1.0,469.0,2309.0,73,70,53,1,29,81.0,137.0,328,4,16,29,0,3,0,0
1044869,2,18,1,1725,1645,1850,1745,0.0,5702.0,47.0,145,120,98,1,40,149.0,181.0,576,7,40,40,0,25,0,0
6425042,11,27,4,1331,1245,1624,1539,4.0,274.0,3229.0,173,174,156,1,46,249.0,257.0,1050,7,10,0,0,0,0,45
889808,2,2,6,1301,1255,1505,1510,17.0,44.0,1661.0,124,135,111,0,6,211.0,284.0,717,4,9,0,0,0,0,0
5079221,9,6,6,839,830,1051,1022,16.0,870.0,203.0,252,232,222,1,9,210.0,155.0,1515,17,13,9,0,20,0,0
1983,1,3,4,805,755,952,1005,17.0,150.0,1657.0,107,130,95,0,10,264.0,257.0,697,4,8,0,0,0,0,0
547021,1,2,3,1904,1810,2154,2110,4.0,82.0,742.0,170,180,147,1,54,104.0,150.0,1069,5,18,0,0,17,0,27
4660,1,4,5,1825,1805,1921,1855,17.0,172.0,3031.0,56,50,35,1,20,215.0,284.0,174,4,17,1,0,6,0,19
6654468,12,19,5,1957,1800,2108,1919,14.0,6538.0,3802.0,131,139,115,1,117,250.0,80.0,794,7,9,0,0,0,0,109
6705003,12,10,3,1553,1540,1903,1844,16.0,958.0,5161.0,130,124,111,1,13,175.0,63.0,809,8,11,13,0,6,0,0
2548675,5,17,6,2025,2000,2154,2134,13.0,5299.0,3255.0,89,94,66,1,25,18.0,64.0,446,6,17,20,0,0,0,0
6822285,12,19,5,1217,1145,1326,1300,11.0,3453.0,2473.0,69,75,52,1,32,299.0,81.0,281,9,8,10,0,0,0,16
3511251,6,19,4,1326,1120,1430,1215,1.0,1738.0,1775.0,184,175,160,1,126,81.0,270.0,1205,10,14,0,53,9,0,73
669952,2,22,5,2308,2115,101,2315,17.0,2961.0,2496.0,53,60,40,1,113,155.0,220.0,256,4,9,0,0,0,0,106
5414938,10,12,7,1523,1515,1641,1650,17.0,185.0,4922.0,78,95,60,0,8,185.0,219.0,290,9,9,0,0,0,0,0
4037559,7,24,4,2340,2010,123,2200,11.0,4527.0,3771.0,103,110,86,1,210,238.0,37.0,612,5,12,158,0,0,0,45
1092399,2,2,6,1212,1150,1550,1525,1.0,1867.0,2165.0,158,155,131,1,22,210.0,177.0,1005,5,22,13,0,3,0,9
2732475,5,6,2,2203,2130,2337,2306,8.0,794.0,4330.0,154,156,141,1,33,80.0,216.0,992,4,9,0,0,0,0,31
6734228,12,2,2,839,830,856,855,17.0,2087.0,3615.0,77,85,64,0,9,64.0,274.0,410,5,8,0,0,0,0,0
408128,1,8,2,1014,930,1122,1025,11.0,4214.0,3625.0,68,55,40,1,44,117.0,210.0,174,9,19,0,0,13,0,44
4243366,8,6,3,2034,1900,2316,2145,17.0,1597.0,3745.0,102,105,81,1,94,35.0,48.0,588,4,17,0,10,0,0,81
4663008,8,26,2,1711,1700,1900,1835,11.0,4895.0,4372.0,109,95,62,1,11,224.0,162.0,335,6,41,0,0,25,0,0
5675240,10,24,5,1816,1759,2106,2043,6.0,1503.0,4787.0,170,164,146,1,17,285.0,162.0,1011,10,14,4,0,6,0,13
4015342,7,24,4,1150,1120,1314,1240,11.0,3708.0,3319.0,84,80,62,1,30,81.0,148.0,408,3,19,0,0,4,0,30
3975606,7,9,3,1043,1025,1235,1216,9.0,486.0,5351.0,112,111,87,1,18,18.0,48.0,576,6,19,18,0,1,0,0
6511953,12,17,3,1752,1605,2115,1930,17.0,2279.0,1441.0,143,145,125,1,107,220.0,130.0,1020,4,14,0,0,9,0,96
5159799,9,27,6,1700,1653,2023,2008,8.0,410.0,5149.0,143,135,113,1,7,157.0,80.0,862,7,23,0,0,8,0,7
6543048,12,27,6,1506,1350,1630,1515,17.0,2489.0,1674.0,84,85,62,1,76,267.0,80.0,391,8,14,21,0,0,0,54
3765166,7,25,5,1510,1500,1617,1615,13.0,5276.0,2645.0,67,75,44,0,10,73.0,87.0,229,7,16,0,0,0,0,0
2717403,5,22,4,1634,1550,1913,1849,7.0,4469.0,3936.0,159,179,140,1,44,234.0,18.0,1027,9,10,24,0,0,0,0
2012161,4,17,4,1703,1650,1850,1905,15.0,269.0,4399.0,227,255,208,0,13,219.0,80.0,1557,8,11,0,0,0,0,0
584138,1,9,3,1351,1335,1629,1632,5.0,751.0,256.0,158,177,141,0,16,96.0,215.0,1024,4,13,0,0,0,0,0
1030759,2,25,1,1128,1010,1320,1147,12.0,1687.0,4066.0,112,97,80,1,78,87.0,237.0,501,8,24,78,0,15,0,0
6829016,12,23,2,1414,1330,1527,1445,11.0,3736.0,3523.0,73,75,55,1,44,81.0,161.0,351,3,15,42,0,0,0,0
1026267,2,28,4,1816,1806,2025,2020,12.0,1395.0,1471.0,69,74,46,0,10,117.0,87.0,288,11,12,0,0,0,0,0
3733268,7,24,4,703,614,841,739,18.0,2535.0,520.0,158,145,113,1,49,96.0,35.0,748,5,40,0,49,13,0,0
141111,1,17,4,2340,1625,233,1920,19.0,7118.0,4005.0,113,115,93,1,435,210.0,50.0,666,2,18,0,0,0,0,433
3897529,7,21,1,2221,2215,24,23,16.0,1781.0,1972.0,123,128,99,0,6,63.0,185.0,737,5,19,0,0,0,0,0
3030925,6,13,5,1840,1815,1941,1930,17.0,867.0,1441.0,61,75,45,1,25,155.0,220.0,256,4,12,0,0,0,0,0
672971,2,23,6,1222,1210,1622,1630,17.0,2295.0,3208.0,120,140,108,0,12,155.0,206.0,987,3,9,0,0,0,0,0
5725486,10,19,7,2110,2047,2337,2311,9.0,371.0,5210.0,147,144,102,1,23,162.0,18.0,761,8,37,0,0,3,0,23
2864128,5,27,2,1605,1525,1920,1851,0.0,5915.0,41.0,135,146,111,1,40,80.0,181.0,872,12,12,0,0,0,0,29
6724614,12,27,6,1332,1301,1512,1452,16.0,1515.0,3665.0,100,111,78,1,31,63.0,162.0,544,6,16,7,0,0,0,13
2448972,5,21,3,2135,2120,2216,2205,17.0,608.0,2518.0,41,45,30,1,15,130.0,20.0,148,5,6,0,0,0,0,0
3049152,6,18,3,1454,1440,1717,1710,17.0,1423.0,975.0,143,150,121,0,14,258.0,155.0,866,7,15,0,0,0,0,0
4891476,9,17,3,1518,1505,1714,1655,17.0,1423.0,905.0,116,110,100,1,13,140.0,149.0,688,5,11,0,0,6,0,13
3592423,6,10,2,2143,2120,2239,2215,6.0,1161.0,3475.0,116,115,93,1,23,267.0,248.0,626,5,18,0,0,1,0,23
408596,1,19,6,1540,1450,1616,1525,11.0,4230.0,2350.0,96,95,64,1,50,61.0,210.0,316,8,24,0,0,1,0,50
4237390,8,4,1,1401,1340,1443,1430,17.0,2575.0,4078.0,42,50,32,1,21,149.0,284.0,180,3,7,0,0,0,0,0
913185,2,5,2,1625,1515,1858,1749,7.0,4278.0,4466.0,93,94,66,1,70,165.0,18.0,453,10,17,69,0,0,0,0
6199835,11,2,7,1212,1145,1328,1305,17.0,9.0,3100.0,76,80,65,1,27,175.0,179.0,405,4,7,5,0,0,0,18
4900610,9,19,5,2100,2015,2254,2215,17.0,227.0,1469.0,54,60,41,1,45,275.0,256.0,254,3,10,1,0,0,0,38
1252499,3,26,3,1322,1250,1525,1445,17.0,286.0,2375.0,123,115,109,1,32,130.0,274.0,687,4,10,4,0,8,0,28
2424750,5,14,3,1029,1020,1251,1250,17.0,644.0,1217.0,82,90,66,0,9,29.0,177.0,478,7,9,0,0,0,0,0
2364249,4,1,2,1528,1440,1646,1607,5.0,1599.0,564.0,78,87,56,1,48,136.0,206.0,395,5,17,39,0,0,0,0
6822295,12,29,1,1210,1145,1316,1300,11.0,3453.0,2326.0,66,75,45,1,25,299.0,81.0,281,12,9,0,1,0,0,15
4851118,9,4,4,1144,1135,1235,1225,17.0,422.0,4967.0,111,110,96,0,9,267.0,216.0,630,5,10,0,0,0,0,0
935046,2,15,5,1339,1330,1633,1620,8.0,124.0,4338.0,114,110,96,1,9,80.0,81.0,641,5,13,0,0,0,0,0
797078,2,21,4,1026,1005,1310,1305,14.0,4117.0,4301.0,104,120,89,0,21,249.0,266.0,626,5,10,0,0,0,0,0
2139460,4,3,4,2027,2002,2217,2146,9.0,911.0,1374.0,110,104,92,1,25,218.0,18.0,508,11,7,0,0,6,0,25
919764,2,21,4,1240,1209,1455,1410,7.0,4487.0,3956.0,135,121,115,1,31,97.0,18.0,646,10,10,31,0,14,0,0
6556258,12,31,3,1644,1630,1750,1752,18.0,2983.0,222.0,66,82,32,0,14,96.0,48.0,169,4,30,0,0,0,0,0
559334,1,25,5,1524,1510,1635,1628,4.0,52.0,2684.0,71,78,49,0,14,150.0,45.0,267,3,19,0,0,0,0,0
657699,2,18,1,1557,1545,1721,1715,17.0,1419.0,915.0,84,90,61,0,12,249.0,204.0,446,6,17,0,0,0,0,0
5564854,10,27,1,1444,1427,1751,1604,14.0,5929.0,3740.0,187,97,69,1,17,35.0,210.0,409,7,111,0,0,107,0,0
3871393,7,16,3,1442,1434,1744,1745,15.0,1633.0,1848.0,122,131,106,0,8,243.0,80.0,804,7,9,0,0,0,0,0
2347552,4,27,7,1743,1735,2126,2139,5.0,1553.0,458.0,163,184,139,0,8,136.0,79.0,1208,5,19,0,0,0,0,0
3875587,7,3,4,1929,1857,2334,2314,16.0,205.0,1196.0,125,137,112,1,32,220.0,249.0,843,2,11,0,0,0,0,20
6761729,12,20,6,1940,1802,2108,1937,7.0,5253.0,4553.0,88,95,67,1,98,257.0,18.0,321,7,14,0,0,0,0,91
5383896,9,15,1,1728,1700,1930,1850,6.0,820.0,5175.0,122,110,87,1,28,79.0,18.0,547,12,23,28,0,12,0,0
3074905,6,26,4,1921,1910,2016,2005,17.0,1148.0,3713.0,55,55,42,1,11,177.0,104.0,178,5,8,0,0,0,0,0
1508219,3,27,4,822,815,948,947,7.0,4367.0,4959.0,86,92,66,0,7,18.0,256.0,321,5,15,0,0,0,0,0
6492985,12,11,4,1434,1425,1802,1750,17.0,3111.0,3276.0,148,145,134,1,9,220.0,207.0,1037,2,12,0,0,0,0,0
3080396,6,28,6,2056,2015,2050,2015,17.0,3200.0,840.0,54,60,42,1,41,36.0,111.0,287,4,8,0,0,0,0,35
1414600,3,9,7,1841,1730,2012,1910,15.0,542.0,2540.0,91,100,75,1,71,259.0,216.0,550,5,11,0,0,0,0,62
4870581,9,10,3,853,820,941,915,17.0,1019.0,3570.0,108,115,91,1,33,267.0,216.0,630,2,15,26,0,0,0,0
1836172,4,16,3,1332,1320,1445,1430,17.0,563.0,905.0,73,70,52,1,12,271.0,220.0,338,6,15,11,0,3,0,1
3757173,7,27,7,1750,1734,1906,1844,19.0,2673.0,4811.0,76,70,48,1,16,63.0,211.0,290,4,24,22,0,0,0,0
2410800,5,9,5,1553,1515,1847,1840,17.0,181.0,3063.0,114,145,102,0,38,249.0,80.0,853,5,7,0,0,0,0,0
3973118,7,5,6,2030,2005,2233,2228,9.0,329.0,1085.0,123,143,101,0,25,219.0,18.0,665,8,14,0,0,0,0,0
2126556,4,21,1,1218,1155,1421,1358,7.0,4831.0,4677.0,63,63,46,1,23,124.0,18.0,241,11,6,23,0,0,0,0
3620405,7,7,1,1906,1715,2147,2005,17.0,272.0,877.0,161,170,147,1,111,285.0,24.0,1111,4,10,0,17,0,0,85
6530958,12,23,2,1423,1135,1602,1320,17.0,2282.0,1181.0,99,105,82,1,168,220.0,80.0,602,11,6,162,0,0,0,0
1292147,3,17,1,2056,1910,2208,2028,18.0,2962.0,478.0,72,78,57,1,106,136.0,41.0,308,5,10,100,0,0,0,0
586437,1,4,5,1711,1700,2142,2131,5.0,818.0,285.0,211,211,190,1,11,136.0,150.0,1417,9,12,0,0,0,0,0
382205,1,10,4,1409,1335,1531,1500,11.0,3164.0,4335.0,82,85,63,1,34,259.0,270.0,372,5,14,0,0,1,0,30
2614666,5,28,3,2033,2012,2242,2231,15.0,319.0,1835.0,249,259,232,1,21,210.0,216.0,1739,3,14,0,0,0,0,0
3226869,6,6,5,1721,1655,2037,2023,15.0,388.0,1524.0,136,148,119,1,26,264.0,80.0,948,7,10,0,0,0,0,0
3210154,6,28,6,1645,1556,1747,1649,14.0,5469.0,1010.0,62,53,36,1,49,100.0,258.0,158,4,22,0,0,58,0,0
5949637,11,5,3,1827,1820,2035,2025,17.0,1493.0,4849.0,68,65,55,0,7,249.0,220.0,304,4,9,0,0,0,0,0
2840890,5,5,1,2026,2010,2154,2129,12.0,1706.0,1376.0,88,79,66,1,16,199.0,31.0,386,10,12,3,0,9,0,13
1137496,2,1,5,1303,1255,1413,1403,5.0,1555.0,3604.0,70,68,46,0,8,136.0,200.0,305,8,16,0,0,0,0,0
3203786,6,24,2,1126,1106,1338,1323,14.0,5904.0,4755.0,72,77,49,1,20,210.0,61.0,316,4,19,0,0,0,0,15
1893172,4,9,3,1436,1430,1644,1645,18.0,2273.0,482.0,128,135,116,0,6,136.0,207.0,781,4,8,0,0,0,0,0
4159641,7,22,2,1627,1600,1906,1836,3.0,505.0,3012.0,159,156,146,1,27,271.0,257.0,978,7,6,0,0,4,0,26
6636782,12,18,4,1747,1652,1828,1732,14.0,5713.0,834.0,41,40,26,1,55,93.0,216.0,106,3,12,2,0,1,0,53
2671237,5,21,3,1529,1522,2154,2202,16.0,612.0,3377.0,205,220,182,0,7,220.0,18.0,1587,11,12,0,0,0,0,0
3781380,7,1,2,1219,1209,1405,1358,14.0,4130.0,4834.0,106,109,77,0,10,61.0,18.0,554,10,19,0,0,0,0,0
6829268,12,22,1,1938,1915,2048,2035,11.0,3748.0,3236.0,70,80,52,1,23,81.0,161.0,351,4,14,0,0,0,0,0
2872324,5,14,3,125,2120,232,2220,1.0,386.0,900.0,67,60,49,1,245,81.0,249.0,247,4,14,0,0,7,0,245
5562721,10,26,7,2023,1816,2204,2000,14.0,5850.0,5295.0,101,104,77,1,127,299.0,210.0,522,9,15,0,0,0,0,124
229885,1,14,1,1900,1829,35,2359,15.0,406.0,1951.0,215,210,196,1,31,80.0,162.0,1619,3,16,0,0,5,0,31
6369275,11,14,5,1904,1815,2252,2145,1.0,809.0,2319.0,168,150,129,1,49,275.0,37.0,1046,7,32,0,0,67,0,0
2294339,4,6,7,1910,1850,2052,2040,1.0,1518.0,1935.0,162,170,138,1,20,285.0,81.0,929,5,19,0,0,0,0,0
3096118,6,26,4,1055,1045,1338,1206,18.0,7431.0,352.0,163,81,88,1,10,157.0,258.0,337,4,71,0,0,92,0,0
2996046,6,3,2,2017,2010,2240,2235,17.0,463.0,4232.0,203,205,179,0,7,48.0,20.0,1342,4,20,0,0,0,0,0
6807519,12,28,7,1310,1300,2057,2003,9.0,54.0,710.0,287,243,264,1,10,157.0,18.0,1946,12,11,0,0,44,0,10
4783606,8,7,4,1700,1650,1800,1740,4.0,231.0,3235.0,120,110,88,1,10,267.0,163.0,589,4,28,0,0,10,0,10
547712,1,3,4,1833,1715,2125,2035,4.0,804.0,3105.0,172,200,140,1,78,150.0,104.0,1069,3,29,0,0,0,0,50
2322,1,3,4,932,915,1135,1120,17.0,803.0,3745.0,123,125,105,1,17,285.0,256.0,727,4,14,11,0,0,0,4
6536000,12,25,4,1019,1000,1342,1325,17.0,1537.0,915.0,143,145,130,1,19,179.0,284.0,997,3,10,0,17,0,0,0
1579528,3,22,6,1015,940,1156,1130,11.0,3836.0,4318.0,101,110,86,1,35,81.0,86.0,624,4,11,26,0,0,0,0
1412749,3,21,5,2311,1847,101,2003,15.0,483.0,1919.0,230,196,164,1,264,87.0,80.0,1123,5,61,22,0,34,0,242
184507,1,10,4,1036,1005,1150,1115,14.0,5531.0,858.0,74,70,52,1,31,157.0,100.0,209,5,17,0,35,0,0,0
232943,1,12,6,1031,900,1112,946,15.0,501.0,2696.0,101,106,77,1,91,175.0,80.0,533,13,11,86,0,0,0,0
1822627,4,12,6,1552,1545,1757,1800,17.0,2861.0,2125.0,125,135,105,0,7,285.0,48.0,842,11,9,0,0,0,0,0
4169401,7,10,4,2338,2320,722,728,4.0,496.0,2343.0,284,308,265,0,18,258.0,37.0,2496,7,12,0,0,0,0,0
876655,2,23,6,1626,1545,1748,1728,16.0,1825.0,2463.0,82,103,67,1,41,224.0,37.0,496,5,10,0,0,0,0,20
2864859,5,18,7,1843,1835,2211,2157,0.0,5930.0,95.0,148,142,98,1,8,181.0,48.0,787,15,35,0,0,0,0,0
885192,2,1,5,843,810,933,900,17.0,3133.0,1210.0,50,50,37,1,33,48.0,211.0,159,4,9,33,0,0,0,0
2706463,5,30,5,2243,2145,14,2330,6.0,1517.0,1638.0,151,165,134,1,58,18.0,199.0,906,6,11,44,0,0,0,0
5091964,9,17,3,1948,1915,2127,2040,16.0,1225.0,2844.0,99,85,63,1,33,79.0,63.0,331,14,22,33,0,14,0,0
6730231,12,1,1,1844,1725,1946,1845,17.0,546.0,1488.0,62,80,51,1,79,2.0,220.0,328,6,5,0,0,0,0,61
6473734,12,5,5,1739,1705,1939,1905,17.0,2855.0,3006.0,120,120,104,1,34,211.0,177.0,655,4,12,2,0,0,0,32
1951746,4,24,4,1430,1355,1805,1720,13.0,5045.0,5188.0,155,145,133,1,35,107.0,18.0,954,7,15,0,35,10,0,0
1522652,3,4,2,1610,1350,1855,1634,7.0,4846.0,5265.0,105,104,89,1,140,34.0,18.0,533,10,6,0,0,141,0,0
4117625,7,4,5,919,840,1100,1020,1.0,1069.0,2644.0,161,160,138,1,39,285.0,210.0,1012,6,17,39,0,1,0,0
1023937,2,3,7,2340,2215,607,502,12.0,1190.0,2523.0,207,227,179,1,85,155.0,87.0,1750,18,10,65,0,0,0,0
4367173,8,6,3,837,733,951,837,19.0,7080.0,2472.0,134,124,91,1,64,63.0,210.0,599,6,37,74,0,0,0,0
2271853,4,2,3,1655,1645,2133,2125,1.0,548.0,2435.0,158,160,121,0,10,155.0,81.0,1055,19,18,0,0,0,0,0
1549235,3,22,6,918,910,1044,1036,9.0,653.0,4968.0,86,86,62,0,8,18.0,273.0,445,4,20,0,0,0,0,0
1889002,4,9,3,1726,1720,1844,1851,18.0,7374.0,400.0,138,151,120,0,6,206.0,266.0,866,4,14,0,0,0,0,0
6001330,11,21,5,1441,1415,1723,1655,17.0,983.0,2013.0,162,160,136,1,26,177.0,13.0,1073,4,22,0,0,2,0,26
21297,1,9,3,1708,1635,1802,1735,17.0,3936.0,3505.0,114,120,106,1,33,220.0,268.0,647,4,4,11,0,0,0,16
3211969,6,29,7,1538,1404,1634,1452,14.0,5820.0,3829.0,56,48,21,1,94,187.0,210.0,67,6,29,0,0,102,0,0
2761287,5,29,4,1432,1424,1631,1628,9.0,722.0,4903.0,119,124,105,0,8,177.0,135.0,758,4,10,0,0,0,0,0
5013095,9,13,6,1048,959,1335,1234,14.0,6617.0,3685.0,227,215,198,1,49,210.0,102.0,1352,4,25,0,49,12,0,0
6511516,12,17,3,1845,1825,2057,1955,17.0,2970.0,1136.0,132,90,93,1,20,185.0,219.0,290,30,9,0,0,46,0,16
5977375,11,14,5,1647,1635,1744,1740,17.0,3014.0,1854.0,57,65,44,0,12,76.0,165.0,296,2,11,0,0,0,0,0
3406787,6,29,7,1910,1815,2119,2005,11.0,4258.0,3581.0,129,110,78,1,55,181.0,210.0,491,9,42,0,0,25,0,49
1805737,4,7,1,2131,2120,2256,2245,17.0,3418.0,3875.0,85,85,68,1,11,269.0,216.0,479,4,13,0,0,0,0,0
1545133,3,16,7,857,830,1004,950,9.0,640.0,5153.0,67,80,53,1,27,218.0,162.0,288,5,9,0,0,0,0,0
512282,1,18,5,113,1840,254,2035,1.0,1584.0,2902.0,161,175,147,1,393,177.0,81.0,984,3,11,0,0,0,0,379
1794366,4,4,5,1559,1550,1721,1725,17.0,430.0,1549.0,82,95,68,0,9,155.0,263.0,386,3,11,0,0,0,0,0
3226116,6,16,1,1145,1124,1323,1257,15.0,367.0,2565.0,158,153,138,1,21,80.0,216.0,992,2,18,21,0,5,0,0
999094,2,23,6,1538,1525,1642,1630,11.0,4641.0,3785.0,64,65,46,1,13,79.0,237.0,227,5,13,0,0,0,0,0
3009662,6,7,6,1216,1210,1301,1300,17.0,397.0,3830.0,165,170,156,0,6,20.0,248.0,1164,2,7,0,0,0,0,0
341659,1,8,2,946,935,1135,1130,7.0,4764.0,4776.0,109,115,86,0,11,218.0,18.0,508,13,10,0,0,0,0,0
163682,1,23,3,905,845,1135,1052,13.0,4950.0,3582.0,210,187,172,1,20,73.0,249.0,1024,10,28,20,0,23,0,0
1555027,3,29,6,908,731,1209,1026,9.0,563.0,5333.0,181,175,150,1,97,280.0,177.0,989,22,9,97,0,6,0,0
2256415,4,1,2,1827,1701,1847,1727,0.0,5806.0,66.0,80,86,55,1,86,87.0,19.0,297,5,20,0,0,0,0,80
3104082,6,26,4,1025,1015,1219,1217,18.0,2114.0,233.0,114,122,93,0,10,175.0,136.0,643,5,16,0,0,0,0,0
1739071,3,26,3,1545,1510,1814,1732,4.0,117.0,746.0,209,202,174,1,35,150.0,200.0,1182,3,32,8,0,7,0,27
990475,2,9,6,1856,1840,2119,2045,11.0,4219.0,3239.0,83,65,51,1,16,210.0,289.0,224,4,28,0,0,34,0,0
3987589,7,24,4,2007,1950,2140,2154,9.0,461.0,2997.0,93,124,76,0,17,48.0,18.0,576,9,8,0,0,0,0,0
509294,1,14,1,1434,1340,2115,1959,1.0,1467.0,2889.0,281,259,251,1,54,259.0,210.0,1846,9,21,0,0,76,0,0
4065979,7,6,7,1509,1444,1607,1541,12.0,1082.0,1584.0,58,57,35,1,25,107.0,199.0,197,13,10,20,0,1,0,5
3444324,6,10,2,1846,1840,2213,2206,12.0,1270.0,1486.0,147,146,122,0,6,199.0,237.0,981,8,17,0,0,0,0,0
4223583,7,12,6,742,710,1051,1020,6.0,1797.0,4895.0,129,130,104,1,32,130.0,18.0,696,12,13,0,0,31,0,0
5096590,9,21,7,1947,1935,2205,2206,16.0,1942.0,1849.0,138,151,127,0,12,79.0,104.0,899,3,8,0,0,0,0,0
4952392,9,28,7,1951,1900,2146,2118,18.0,3063.0,240.0,115,138,81,1,51,96.0,63.0,529,5,29,3,0,0,0,25
3903397,7,25,5,1407,1400,1646,1659,16.0,1748.0,748.0,99,119,78,0,7,210.0,63.0,599,8,13,0,0,0,0,0
635050,2,11,1,955,930,959,940,17.0,2973.0,3590.0,64,70,54,1,25,257.0,29.0,323,2,8,3,0,0,0,16
2352627,4,12,6,1154,1146,1407,1345,5.0,1584.0,2798.0,193,179,174,1,8,87.0,136.0,1076,4,15,0,0,14,0,8
6204249,11,14,5,1351,1300,1601,1511,6.0,1789.0,4748.0,70,71,45,1,51,227.0,18.0,272,9,16,0,0,0,0,50
1779991,3,9,7,1012,1000,1544,1542,6.0,737.0,4796.0,212,222,180,0,12,267.0,87.0,1481,10,22,0,0,0,0,0
3781030,7,1,2,718,700,841,836,14.0,3654.0,4384.0,143,156,126,0,18,18.0,199.0,906,4,13,0,0,0,0,0
